amplitude,period,wave
33,55,"[0, 4, 7, 11, 15, 18, 21, 24, 26, 28, 30, 31, 32, 33, 33, 33, 32, 31, 29, 27, 25, 22, 19, 16, 13, 9, 6, 2, -2, -6, -9, -13, -16, -19, -22, -25, -27, -29, -31, -32, -33, -33, -33, -32, -31, -30, -28, -26, -24, -21, -18, -15, -11, -7, -4, 0, 4, 7, 11, 15, 18, 21, 24, 26, 28, 30, 31, 32, 33, 33, 33, 32, 31, 29, 27, 25, 22, 19, 16, 13, 9, 6, 2, -2, -6, -9, -13, -16, -19, -22, -25, -27, -29, -31, -32, -33, -33, -33, -32, -31, -30, -28, -26, -24, -21, -18, -15, -11, -7, -4, 0, 4, 7, 11, 15, 18, 21, 24, 26, 28, 30, 31, 32, 33, 33, 33, 32, 31, 29, 27, 25, 22, 19, 16, 13, 9, 6, 2, -2, -6, -9, -13, -16, -19, -22, -25, -27, -29, -31, -32, -33, -33, -33, -32, -31, -30, -28, -26, -24, -21, -18, -15, -11, -7, -4, 0, 4, 7, 11, 15, 18, 21, 24, 26, 28, 30, 31, 32, 33, 33, 33, 32, 31, 29, 27, 25, 22, 19, 16, 13, 9, 6, 2, -2, -6, -9, -13, -16, -19, -22, -25, -27, -29, -31, -32, -33, -33, -33, -32, -31, -30, -28, -26, -24, -21, -18, -15, -11, -7, -4, 0, 4, 7, 11, 15, 18, 21, 24, 26, 28, 30, 31, 32, 33, 33, 33, 32, 31, 29, 27, 25, 22, 19, 16, 13, 9, 6, 2, -2, -6, -9, -13, -16, -19, -22, -25, -27, -29, -31, -32, -33, -33, -33, -32, -31, -30, -28, -26, -24, -21, -18, -15, -11, -7, -4, 0, 4, 7, 11, 15, 18, 21, 24, 26, 28, 30, 31, 32, 33, 33, 33, 32, 31, 29, 27, 25, 22, 19, 16, 13]"
44,74,"[0, 4, 7, 11, 15, 18, 21, 25, 28, 30, 33, 35, 37, 39, 41, 42, 43, 44, 44, 44, 44, 43, 42, 41, 39, 37, 35, 33, 30, 28, 25, 21, 18, 15, 11, 7, 4, 0, -4, -7, -11, -15, -18, -21, -25, -28, -30, -33, -35, -37, -39, -41, -42, -43, -44, -44, -44, -44, -43, -42, -41, -39, -37, -35, -33, -30, -28, -25, -21, -18, -15, -11, -7, -4, 0, 4, 7, 11, 15, 18, 21, 25, 28, 30, 33, 35, 37, 39, 41, 42, 43, 44, 44, 44, 44, 43, 42, 41, 39, 37, 35, 33, 30, 28, 25, 21, 18, 15, 11, 7, 4, 0, -4, -7, -11, -15, -18, -21, -25, -28, -30, -33, -35, -37, -39, -41, -42, -43, -44, -44, -44, -44, -43, -42, -41, -39, -37, -35, -33, -30, -28, -25, -21, -18, -15, -11, -7, -4, 0, 4, 7, 11, 15, 18, 21, 25, 28, 30, 33, 35, 37, 39, 41, 42, 43, 44, 44, 44, 44, 43, 42, 41, 39, 37, 35, 33, 30, 28, 25, 21, 18, 15, 11, 7, 4, 0, -4, -7, -11, -15, -18, -21, -25, -28, -30, -33, -35, -37, -39, -41, -42, -43, -44, -44, -44, -44, -43, -42, -41, -39, -37, -35, -33, -30, -28, -25, -21, -18, -15, -11, -7, -4, 0, 4, 7, 11, 15, 18, 21, 25, 28, 30, 33, 35, 37, 39, 41, 42, 43, 44, 44, 44, 44, 43, 42, 41, 39, 37, 35, 33, 30, 28, 25, 21, 18, 15, 11, 7, 4, 0, -4, -7, -11, -15, -18, -21, -25, -28, -30, -33, -35, -37, -39, -41, -42, -43, -44, -44, -44, -44, -43, -42, -41, -39, -37, -35, -33, -30, -28, -25, -21, -18, -15, -11, -7, -4, 0, 4, 7, 11]"
43,91,"[0, 3, 6, 9, 12, 15, 17, 20, 23, 25, 27, 30, 32, 34, 35, 37, 38, 40, 41, 42, 42, 43, 43, 43, 43, 42, 42, 41, 40, 39, 38, 36, 35, 33, 31, 29, 26, 24, 21, 19, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -19, -21, -24, -26, -29, -31, -33, -35, -36, -38, -39, -40, -41, -42, -42, -43, -43, -43, -43, -42, -42, -41, -40, -38, -37, -35, -34, -32, -30, -27, -25, -23, -20, -17, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 17, 20, 23, 25, 27, 30, 32, 34, 35, 37, 38, 40, 41, 42, 42, 43, 43, 43, 43, 42, 42, 41, 40, 39, 38, 36, 35, 33, 31, 29, 26, 24, 21, 19, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -19, -21, -24, -26, -29, -31, -33, -35, -36, -38, -39, -40, -41, -42, -42, -43, -43, -43, -43, -42, -42, -41, -40, -38, -37, -35, -34, -32, -30, -27, -25, -23, -20, -17, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 17, 20, 23, 25, 27, 30, 32, 34, 35, 37, 38, 40, 41, 42, 42, 43, 43, 43, 43, 42, 42, 41, 40, 39, 38, 36, 35, 33, 31, 29, 26, 24, 21, 19, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -19, -21, -24, -26, -29, -31, -33, -35, -36, -38, -39, -40, -41, -42, -42, -43, -43, -43, -43, -42, -42, -41, -40, -38, -37, -35, -34, -32, -30, -27, -25, -23, -20, -17, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 17, 20, 23, 25, 27, 30, 32, 34, 35, 37, 38, 40, 41, 42, 42, 43, 43, 43, 43, 42, 42]"
49,78,"[0, 4, 8, 12, 16, 19, 23, 26, 29, 32, 35, 38, 40, 42, 44, 46, 47, 48, 49, 49, 49, 49, 48, 47, 46, 44, 42, 40, 38, 35, 32, 29, 26, 23, 19, 16, 12, 8, 4, 0, -4, -8, -12, -16, -19, -23, -26, -29, -32, -35, -38, -40, -42, -44, -46, -47, -48, -49, -49, -49, -49, -48, -47, -46, -44, -42, -40, -38, -35, -32, -29, -26, -23, -19, -16, -12, -8, -4, 0, 4, 8, 12, 16, 19, 23, 26, 29, 32, 35, 38, 40, 42, 44, 46, 47, 48, 49, 49, 49, 49, 48, 47, 46, 44, 42, 40, 38, 35, 32, 29, 26, 23, 19, 16, 12, 8, 4, 0, -4, -8, -12, -16, -19, -23, -26, -29, -32, -35, -38, -40, -42, -44, -46, -47, -48, -49, -49, -49, -49, -48, -47, -46, -44, -42, -40, -38, -35, -32, -29, -26, -23, -19, -16, -12, -8, -4, 0, 4, 8, 12, 16, 19, 23, 26, 29, 32, 35, 38, 40, 42, 44, 46, 47, 48, 49, 49, 49, 49, 48, 47, 46, 44, 42, 40, 38, 35, 32, 29, 26, 23, 19, 16, 12, 8, 4, 0, -4, -8, -12, -16, -19, -23, -26, -29, -32, -35, -38, -40, -42, -44, -46, -47, -48, -49, -49, -49, -49, -48, -47, -46, -44, -42, -40, -38, -35, -32, -29, -26, -23, -19, -16, -12, -8, -4, 0, 4, 8, 12, 16, 19, 23, 26, 29, 32, 35, 38, 40, 42, 44, 46, 47, 48, 49, 49, 49, 49, 48, 47, 46, 44, 42, 40, 38, 35, 32, 29, 26, 23, 19, 16, 12, 8, 4, 0, -4, -8, -12, -16, -19, -23, -26, -29, -32, -35, -38, -40, -42, -44, -46, -47, -48, -49, -49, -49, -49, -48, -47, -46, -44, -42]"
41,71,"[0, 4, 7, 11, 14, 18, 21, 24, 27, 29, 32, 34, 36, 37, 39, 40, 41, 41, 41, 41, 40, 39, 38, 37, 35, 33, 31, 28, 25, 22, 19, 16, 12, 9, 5, 2, -2, -5, -9, -12, -16, -19, -22, -25, -28, -31, -33, -35, -37, -38, -39, -40, -41, -41, -41, -41, -40, -39, -37, -36, -34, -32, -29, -27, -24, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 24, 27, 29, 32, 34, 36, 37, 39, 40, 41, 41, 41, 41, 40, 39, 38, 37, 35, 33, 31, 28, 25, 22, 19, 16, 12, 9, 5, 2, -2, -5, -9, -12, -16, -19, -22, -25, -28, -31, -33, -35, -37, -38, -39, -40, -41, -41, -41, -41, -40, -39, -37, -36, -34, -32, -29, -27, -24, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 24, 27, 29, 32, 34, 36, 37, 39, 40, 41, 41, 41, 41, 40, 39, 38, 37, 35, 33, 31, 28, 25, 22, 19, 16, 12, 9, 5, 2, -2, -5, -9, -12, -16, -19, -22, -25, -28, -31, -33, -35, -37, -38, -39, -40, -41, -41, -41, -41, -40, -39, -37, -36, -34, -32, -29, -27, -24, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 24, 27, 29, 32, 34, 36, 37, 39, 40, 41, 41, 41, 41, 40, 39, 38, 37, 35, 33, 31, 28, 25, 22, 19, 16, 12, 9, 5, 2, -2, -5, -9, -12, -16, -19, -22, -25, -28, -31, -33, -35, -37, -38, -39, -40, -41, -41, -41, -41, -40, -39, -37, -36, -34, -32, -29, -27, -24, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 24, 27, 29, 32, 34, 36, 37, 39, 40]"
56,97,"[0, 4, 7, 11, 14, 18, 21, 25, 28, 31, 34, 37, 39, 42, 44, 46, 48, 50, 51, 53, 54, 55, 55, 56, 56, 56, 56, 55, 54, 53, 52, 51, 49, 47, 45, 43, 41, 38, 35, 32, 29, 26, 23, 20, 16, 13, 9, 5, 2, -2, -5, -9, -13, -16, -20, -23, -26, -29, -32, -35, -38, -41, -43, -45, -47, -49, -51, -52, -53, -54, -55, -56, -56, -56, -56, -55, -55, -54, -53, -51, -50, -48, -46, -44, -42, -39, -37, -34, -31, -28, -25, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 25, 28, 31, 34, 37, 39, 42, 44, 46, 48, 50, 51, 53, 54, 55, 55, 56, 56, 56, 56, 55, 54, 53, 52, 51, 49, 47, 45, 43, 41, 38, 35, 32, 29, 26, 23, 20, 16, 13, 9, 5, 2, -2, -5, -9, -13, -16, -20, -23, -26, -29, -32, -35, -38, -41, -43, -45, -47, -49, -51, -52, -53, -54, -55, -56, -56, -56, -56, -55, -55, -54, -53, -51, -50, -48, -46, -44, -42, -39, -37, -34, -31, -28, -25, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 25, 28, 31, 34, 37, 39, 42, 44, 46, 48, 50, 51, 53, 54, 55, 55, 56, 56, 56, 56, 55, 54, 53, 52, 51, 49, 47, 45, 43, 41, 38, 35, 32, 29, 26, 23, 20, 16, 13, 9, 5, 2, -2, -5, -9, -13, -16, -20, -23, -26, -29, -32, -35, -38, -41, -43, -45, -47, -49, -51, -52, -53, -54, -55, -56, -56, -56, -56, -55, -55, -54, -53, -51, -50, -48, -46, -44, -42, -39, -37, -34, -31, -28, -25, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 25, 28]"
37,79,"[0, 3, 6, 9, 12, 14, 17, 20, 22, 24, 26, 28, 30, 32, 33, 34, 35, 36, 37, 37, 37, 37, 36, 36, 35, 34, 33, 31, 29, 27, 25, 23, 21, 18, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -18, -21, -23, -25, -27, -29, -31, -33, -34, -35, -36, -36, -37, -37, -37, -37, -36, -35, -34, -33, -32, -30, -28, -26, -24, -22, -20, -17, -14, -12, -9, -6, -3, 0, 3, 6, 9, 12, 14, 17, 20, 22, 24, 26, 28, 30, 32, 33, 34, 35, 36, 37, 37, 37, 37, 36, 36, 35, 34, 33, 31, 29, 27, 25, 23, 21, 18, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -18, -21, -23, -25, -27, -29, -31, -33, -34, -35, -36, -36, -37, -37, -37, -37, -36, -35, -34, -33, -32, -30, -28, -26, -24, -22, -20, -17, -14, -12, -9, -6, -3, 0, 3, 6, 9, 12, 14, 17, 20, 22, 24, 26, 28, 30, 32, 33, 34, 35, 36, 37, 37, 37, 37, 36, 36, 35, 34, 33, 31, 29, 27, 25, 23, 21, 18, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -18, -21, -23, -25, -27, -29, -31, -33, -34, -35, -36, -36, -37, -37, -37, -37, -36, -35, -34, -33, -32, -30, -28, -26, -24, -22, -20, -17, -14, -12, -9, -6, -3, 0, 3, 6, 9, 12, 14, 17, 20, 22, 24, 26, 28, 30, 32, 33, 34, 35, 36, 37, 37, 37, 37, 36, 36, 35, 34, 33, 31, 29, 27, 25, 23, 21, 18, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -18, -21, -23, -25, -27, -29, -31, -33, -34, -35, -36, -36, -37, -37, -37, -37, -36]"
58,96,"[0, 4, 8, 11, 15, 19, 22, 26, 29, 32, 35, 38, 41, 44, 46, 48, 50, 52, 54, 55, 56, 57, 58, 58, 58, 58, 58, 57, 56, 55, 54, 52, 50, 48, 46, 44, 41, 38, 35, 32, 29, 26, 22, 19, 15, 11, 8, 4, 0, -4, -8, -11, -15, -19, -22, -26, -29, -32, -35, -38, -41, -44, -46, -48, -50, -52, -54, -55, -56, -57, -58, -58, -58, -58, -58, -57, -56, -55, -54, -52, -50, -48, -46, -44, -41, -38, -35, -32, -29, -26, -22, -19, -15, -11, -8, -4, 0, 4, 8, 11, 15, 19, 22, 26, 29, 32, 35, 38, 41, 44, 46, 48, 50, 52, 54, 55, 56, 57, 58, 58, 58, 58, 58, 57, 56, 55, 54, 52, 50, 48, 46, 44, 41, 38, 35, 32, 29, 26, 22, 19, 15, 11, 8, 4, 0, -4, -8, -11, -15, -19, -22, -26, -29, -32, -35, -38, -41, -44, -46, -48, -50, -52, -54, -55, -56, -57, -58, -58, -58, -58, -58, -57, -56, -55, -54, -52, -50, -48, -46, -44, -41, -38, -35, -32, -29, -26, -22, -19, -15, -11, -8, -4, 0, 4, 8, 11, 15, 19, 22, 26, 29, 32, 35, 38, 41, 44, 46, 48, 50, 52, 54, 55, 56, 57, 58, 58, 58, 58, 58, 57, 56, 55, 54, 52, 50, 48, 46, 44, 41, 38, 35, 32, 29, 26, 22, 19, 15, 11, 8, 4, 0, -4, -8, -11, -15, -19, -22, -26, -29, -32, -35, -38, -41, -44, -46, -48, -50, -52, -54, -55, -56, -57, -58, -58, -58, -58, -58, -57, -56, -55, -54, -52, -50, -48, -46, -44, -41, -38, -35, -32, -29, -26, -22, -19, -15, -11, -8, -4, 0, 4, 8, 11, 15, 19, 22, 26, 29, 32, 35, 38]"
77,78,"[0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 63, 67, 70, 72, 74, 75, 76, 77, 77, 76, 75, 74, 72, 70, 67, 63, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -63, -67, -70, -72, -74, -75, -76, -77, -77, -76, -75, -74, -72, -70, -67, -63, -60, -56, -51, -46, -41, -36, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 63, 67, 70, 72, 74, 75, 76, 77, 77, 76, 75, 74, 72, 70, 67, 63, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -63, -67, -70, -72, -74, -75, -76, -77, -77, -76, -75, -74, -72, -70, -67, -63, -60, -56, -51, -46, -41, -36, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 63, 67, 70, 72, 74, 75, 76, 77, 77, 76, 75, 74, 72, 70, 67, 63, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -63, -67, -70, -72, -74, -75, -76, -77, -77, -76, -75, -74, -72, -70, -67, -63, -60, -56, -51, -46, -41, -36, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 63, 67, 70, 72, 74, 75, 76, 77, 77, 76, 75, 74, 72, 70, 67, 63, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -63, -67, -70, -72, -74, -75, -76, -77, -77, -76, -75, -74, -72, -70, -67]"
51,74,"[0, 4, 9, 13, 17, 21, 25, 29, 32, 35, 38, 41, 43, 46, 47, 49, 50, 51, 51, 51, 51, 50, 49, 47, 46, 43, 41, 38, 35, 32, 29, 25, 21, 17, 13, 9, 4, 0, -4, -9, -13, -17, -21, -25, -29, -32, -35, -38, -41, -43, -46, -47, -49, -50, -51, -51, -51, -51, -50, -49, -47, -46, -43, -41, -38, -35, -32, -29, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 29, 32, 35, 38, 41, 43, 46, 47, 49, 50, 51, 51, 51, 51, 50, 49, 47, 46, 43, 41, 38, 35, 32, 29, 25, 21, 17, 13, 9, 4, 0, -4, -9, -13, -17, -21, -25, -29, -32, -35, -38, -41, -43, -46, -47, -49, -50, -51, -51, -51, -51, -50, -49, -47, -46, -43, -41, -38, -35, -32, -29, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 29, 32, 35, 38, 41, 43, 46, 47, 49, 50, 51, 51, 51, 51, 50, 49, 47, 46, 43, 41, 38, 35, 32, 29, 25, 21, 17, 13, 9, 4, 0, -4, -9, -13, -17, -21, -25, -29, -32, -35, -38, -41, -43, -46, -47, -49, -50, -51, -51, -51, -51, -50, -49, -47, -46, -43, -41, -38, -35, -32, -29, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 29, 32, 35, 38, 41, 43, 46, 47, 49, 50, 51, 51, 51, 51, 50, 49, 47, 46, 43, 41, 38, 35, 32, 29, 25, 21, 17, 13, 9, 4, 0, -4, -9, -13, -17, -21, -25, -29, -32, -35, -38, -41, -43, -46, -47, -49, -50, -51, -51, -51, -51, -50, -49, -47, -46, -43, -41, -38, -35, -32, -29, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13]"
41,96,"[0, 3, 5, 8, 11, 13, 16, 18, 20, 23, 25, 27, 29, 31, 33, 34, 36, 37, 38, 39, 40, 40, 41, 41, 41, 41, 41, 40, 40, 39, 38, 37, 36, 34, 33, 31, 29, 27, 25, 23, 20, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -20, -23, -25, -27, -29, -31, -33, -34, -36, -37, -38, -39, -40, -40, -41, -41, -41, -41, -41, -40, -40, -39, -38, -37, -36, -34, -33, -31, -29, -27, -25, -23, -21, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 20, 23, 25, 27, 29, 31, 33, 34, 36, 37, 38, 39, 40, 40, 41, 41, 41, 41, 41, 40, 40, 39, 38, 37, 36, 34, 33, 31, 29, 27, 25, 23, 20, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -20, -23, -25, -27, -29, -31, -33, -34, -36, -37, -38, -39, -40, -40, -41, -41, -41, -41, -41, -40, -40, -39, -38, -37, -36, -34, -33, -31, -29, -27, -25, -23, -21, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 21, 23, 25, 27, 29, 31, 33, 34, 36, 37, 38, 39, 40, 40, 41, 41, 41, 41, 41, 40, 40, 39, 38, 37, 36, 34, 33, 31, 29, 27, 25, 23, 20, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -20, -23, -25, -27, -29, -31, -33, -34, -36, -37, -38, -39, -40, -40, -41, -41, -41, -41, -41, -40, -40, -39, -38, -37, -36, -34, -33, -31, -29, -27, -25, -23, -21, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 20, 23, 25, 27]"
67,79,"[0, 5, 11, 16, 21, 26, 31, 35, 40, 44, 48, 51, 55, 58, 60, 62, 64, 65, 66, 67, 67, 67, 66, 65, 63, 61, 59, 56, 53, 50, 46, 42, 38, 33, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -33, -38, -42, -46, -50, -53, -56, -59, -61, -63, -65, -66, -67, -67, -67, -66, -65, -64, -62, -60, -58, -55, -51, -48, -44, -40, -35, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 35, 40, 44, 48, 51, 55, 58, 60, 62, 64, 65, 66, 67, 67, 67, 66, 65, 63, 61, 59, 56, 53, 50, 46, 42, 38, 33, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -33, -38, -42, -46, -50, -53, -56, -59, -61, -63, -65, -66, -67, -67, -67, -66, -65, -64, -62, -60, -58, -55, -51, -48, -44, -40, -35, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 35, 40, 44, 48, 51, 55, 58, 60, 62, 64, 65, 66, 67, 67, 67, 66, 65, 63, 61, 59, 56, 53, 50, 46, 42, 38, 33, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -33, -38, -42, -46, -50, -53, -56, -59, -61, -63, -65, -66, -67, -67, -67, -66, -65, -64, -62, -60, -58, -55, -51, -48, -44, -40, -35, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 35, 40, 44, 48, 51, 55, 58, 60, 62, 64, 65, 66, 67, 67, 67, 66, 65, 63, 61, 59, 56, 53, 50, 46, 42, 38, 33, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -33, -38, -42, -46, -50, -53, -56, -59, -61, -63, -65, -66, -67, -67, -67, -66, -65]"
58,86,"[0, 4, 8, 13, 17, 21, 25, 28, 32, 35, 39, 42, 45, 47, 50, 52, 53, 55, 56, 57, 58, 58, 58, 58, 57, 56, 55, 53, 52, 50, 47, 45, 42, 39, 35, 32, 28, 25, 21, 17, 13, 8, 4, 0, -4, -8, -13, -17, -21, -25, -28, -32, -35, -39, -42, -45, -47, -50, -52, -53, -55, -56, -57, -58, -58, -58, -58, -57, -56, -55, -53, -52, -50, -47, -45, -42, -39, -35, -32, -28, -25, -21, -17, -13, -8, -4, 0, 4, 8, 13, 17, 21, 25, 28, 32, 35, 39, 42, 45, 47, 50, 52, 53, 55, 56, 57, 58, 58, 58, 58, 57, 56, 55, 53, 52, 50, 47, 45, 42, 39, 35, 32, 28, 25, 21, 17, 13, 8, 4, 0, -4, -8, -13, -17, -21, -25, -28, -32, -35, -39, -42, -45, -47, -50, -52, -53, -55, -56, -57, -58, -58, -58, -58, -57, -56, -55, -53, -52, -50, -47, -45, -42, -39, -35, -32, -28, -25, -21, -17, -13, -8, -4, 0, 4, 8, 13, 17, 21, 25, 28, 32, 35, 39, 42, 45, 47, 50, 52, 53, 55, 56, 57, 58, 58, 58, 58, 57, 56, 55, 53, 52, 50, 47, 45, 42, 39, 35, 32, 28, 25, 21, 17, 13, 8, 4, 0, -4, -8, -13, -17, -21, -25, -28, -32, -35, -39, -42, -45, -47, -50, -52, -53, -55, -56, -57, -58, -58, -58, -58, -57, -56, -55, -53, -52, -50, -47, -45, -42, -39, -35, -32, -28, -25, -21, -17, -13, -8, -4, 0, 4, 8, 13, 17, 21, 25, 28, 32, 35, 39, 42, 45, 47, 50, 52, 53, 55, 56, 57, 58, 58, 58, 58, 57, 56, 55, 53, 52, 50, 47, 45, 42, 39, 35, 32, 28, 25, 21, 17, 13, 8]"
29,87,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 19, 21, 22, 23, 25, 26, 27, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 24, 23, 21, 20, 18, 17, 15, 13, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -13, -15, -17, -18, -20, -21, -23, -24, -25, -26, -27, -28, -28, -29, -29, -29, -29, -29, -28, -28, -27, -27, -26, -25, -23, -22, -21, -19, -18, -16, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 19, 21, 22, 23, 25, 26, 27, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 24, 23, 21, 20, 18, 17, 15, 13, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -13, -15, -17, -18, -20, -21, -23, -24, -25, -26, -27, -28, -28, -29, -29, -29, -29, -29, -28, -28, -27, -27, -26, -25, -23, -22, -21, -19, -18, -16, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 19, 21, 22, 23, 25, 26, 27, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 24, 23, 21, 20, 18, 17, 15, 13, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -13, -15, -17, -18, -20, -21, -23, -24, -25, -26, -27, -28, -28, -29, -29, -29, -29, -29, -28, -28, -27, -27, -26, -25, -23, -22, -21, -19, -18, -16, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 19, 21, 22, 23, 25, 26, 27, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 24, 23, 21, 20, 18, 17, 15, 13, 11]"
53,99,"[0, 3, 7, 10, 13, 17, 20, 23, 26, 29, 31, 34, 37, 39, 41, 43, 45, 47, 48, 50, 51, 52, 52, 53, 53, 53, 53, 52, 52, 51, 50, 49, 47, 46, 44, 42, 40, 38, 35, 33, 30, 27, 24, 21, 18, 15, 12, 8, 5, 2, -2, -5, -8, -12, -15, -18, -21, -24, -27, -30, -33, -35, -38, -40, -42, -44, -46, -47, -49, -50, -51, -52, -52, -53, -53, -53, -53, -52, -52, -51, -50, -48, -47, -45, -43, -41, -39, -37, -34, -31, -29, -26, -23, -20, -17, -13, -10, -7, -3, 0, 3, 7, 10, 13, 17, 20, 23, 26, 29, 31, 34, 37, 39, 41, 43, 45, 47, 48, 50, 51, 52, 52, 53, 53, 53, 53, 52, 52, 51, 50, 49, 47, 46, 44, 42, 40, 38, 35, 33, 30, 27, 24, 21, 18, 15, 12, 8, 5, 2, -2, -5, -8, -12, -15, -18, -21, -24, -27, -30, -33, -35, -38, -40, -42, -44, -46, -47, -49, -50, -51, -52, -52, -53, -53, -53, -53, -52, -52, -51, -50, -48, -47, -45, -43, -41, -39, -37, -34, -31, -29, -26, -23, -20, -17, -13, -10, -7, -3, 0, 3, 7, 10, 13, 17, 20, 23, 26, 29, 31, 34, 37, 39, 41, 43, 45, 47, 48, 50, 51, 52, 52, 53, 53, 53, 53, 52, 52, 51, 50, 49, 47, 46, 44, 42, 40, 38, 35, 33, 30, 27, 24, 21, 18, 15, 12, 8, 5, 2, -2, -5, -8, -12, -15, -18, -21, -24, -27, -30, -33, -35, -38, -40, -42, -44, -46, -47, -49, -50, -51, -52, -52, -53, -53, -53, -53, -52, -52, -51, -50, -48, -47, -45, -43, -41, -39, -37, -34, -31, -29, -26, -23, -20, -17, -13, -10, -7, -3, 0, 3, 7]"
